AGE,FG,FGA,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_poss,FGA_poss,3P_poss,3PA_poss,2P_poss,2PA_poss,FT_poss,FTA_poss,ORB_poss,DRB_poss,TRB_poss,AST_poss,STL_poss,BLK_poss,TOV_poss,PF_poss,PTS_poss,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,BPM,VORP,next_3P%,3pt_dif,PLAYER,POS,TEAM,index,G,GS,MP,FG%,3P%,eFG%,ORtg_poss,DRtg_poss,TS%,DBPM,SEASON
3.0,8.531600939554695,10.534279499831534,3.7797631496846193,5.301459192380904,8.276772529143361,10.066227095601128,0.822289851862149,7.287361631121842,7.9475738545619095,0.9169622554545803,4.546835943776344,7.355762368401102,7.894446772968114,7.287361631121842,4.862944131094279,3.6840314986403864,5.972092619826399,4.5788569702133275,11.894915795299802,2.4158670891607184,2.9776111059076547,1.0626585691826111,1.5036945962049748,2.339214190570293,2.8479825673300656,2.0645602309127344,2.250617114677132,1.2805791649874942,2.080083823051904,2.2306991044756197,2.0645602309127344,1.375068867074141,1.0322801154563672,1.6868653306034984,1.300591446851387,3.3649219248775304,3.1312143008640425,0.502652569531348,0.7541986732174346,1.7099759466766968,2.70077709684987,2.3269667714505617,3.2268572920490874,1.375068867074141,1.193483191927337,2.369284502156768,3.1748021039363987,2.154434690031884,1.6509636244473134,2.4384994805366564,0.6679420031639375,2.0165296752181043,2.217220230966632,1.966095144983117,0.406,0.044,LeBron James,SF,MIA,LeBronJames2011-12,62,62,2326,0.531,0.362,0.554,118.0,97.0,0.605,2.7,2012
3.1413806523913927,4.497941445275415,5.934472140399941,3.756285754221072,4.890973246508748,3.361975406798963,4.514357435474001,0.7447034238345108,1.2599210498948732,1.7099759466766968,0.7368062997280773,2.802039330655387,4.732623491163368,5.039684199579492,3.4760266448864496,2.4101422641752297,1.8171205928321397,3.1072325059538586,3.8708766406277966,6.188462762136203,1.8566355334451115,2.444092388845405,1.5466803737720354,2.0165296752181043,1.3924766500838337,1.8566355334451115,0.4641588833612779,0.6694329500821695,1.1447142425533319,1.9486951603746576,2.080083823051904,1.4260431471424087,1.0,0.7368062997280773,1.2805791649874942,1.6005206638831553,2.5509544037344103,2.250617114677132,0.8242570599617114,0.2884499140614817,1.5326188647871062,2.5302979959052476,2.168702885250197,2.0567101162059633,1.0,0.8434326653017492,2.3145890545258756,2.4607193789209023,0.9283177667225558,1.0,1.21644039911468,0.4834588127111639,0.6694329500821695,0.4641588833612779,0.7368062997280773,0.417,-0.036,Mike Miller,SG,MIA,MikeMiller2011-12,39,2,752,0.435,0.453,0.562,108.0,103.0,0.561,-0.2,2012
3.072316825685847,5.667051108097064,7.680085719529357,4.414004962442103,6.205821794895751,4.5788569702133275,5.981424029720885,0.7657413747855265,3.361975406798963,3.634241185664279,0.9252130018365484,2.7144176165949063,5.728654315982437,5.9249921368147405,4.97318983326859,4.290840427026207,2.154434690031884,4.04124002062219,4.626065009182741,7.872994366204345,1.8271601368635204,2.4716804116889617,1.4260431471424087,2.0,1.4736125994561546,1.9219973427746713,1.091392883061106,1.1696070952851465,0.8879040017426006,1.8469147504478334,1.9037782619633032,1.6005206638831553,1.375068867074141,0.6694329500821695,1.300591446851387,1.4888055529538273,2.535493694264901,2.2701886806493845,0.8082480041244381,0.47326234911633686,1.1186889420813968,2.4043901127973535,1.9574338205844317,2.2830512139525267,1.375068867074141,0.7937005259840998,2.3020775179631467,2.493315476119323,0.9283177667225558,1.1696070952851465,1.338865900164339,0.42171633265087466,,,0.9283177667225558,0.375,0.015,Carlos Delfino,SF,MIL,CarlosDelfino2011-12,54,53,1537,0.402,0.36,0.497,102.0,104.0,0.515,1.1,2012
3.1413806523913927,6.205821794895751,7.958114415792783,4.362070671454838,5.9249921368147405,5.383212612087283,6.664443703291906,0.8077374240743946,4.876998961073313,5.229321531755983,0.9325532029819292,3.072316825685847,5.593444710406984,5.886765316883336,4.890973246508748,3.0365889718756622,2.0,3.8708766406277966,4.431047621693634,8.78070842816116,2.040827550958674,2.615879154109254,1.4260431471424087,1.9486951603746576,1.7651741676630315,2.1897595699439445,1.6005206638831553,1.7213006207263157,1.0,1.8370905500142276,1.9309787692112594,1.6005206638831553,1.0,0.6694329500821695,1.2805791649874942,1.4580997358267116,2.8844991406148166,2.5509544037344103,0.7447034238345108,0.657313845144243,1.300591446851387,2.3928025107131377,1.9831924826807745,2.3513346877207573,1.0,0.7368062997280773,2.1029437174614203,2.668401648721945,1.5182944859378311,0.9654893846056297,1.6386425412012917,0.5265637428171437,1.3200061217959123,1.1186889420813968,1.091392883061106,0.428,0.0289999999999999,Mike Dunleavy,SF,MIL,MikeDunleavy2011-12,55,3,1445,0.474,0.399,0.557,118.0,108.0,0.597,-0.9,2012
2.8844991406148166,6.649399761150975,8.42024594794657,3.708429769266189,4.820284528350459,6.240251469155711,7.856828007847996,0.7942293073037289,5.229321531755983,5.677411370845432,0.9209096233392466,5.808785733563703,6.931300768428809,8.087579399090064,4.140817749422853,3.4760266448864496,3.530348335326063,4.235823584254893,5.104468722001463,9.213025029190485,2.087759478663449,2.6447862363471035,1.1696070952851465,1.5182944859378311,1.9574338205844317,2.46621207433047,1.6386425412012917,1.7863159877080566,1.8271601368635204,2.1757671139171206,2.5406681855449613,1.300591446851387,1.091392883061106,1.1186889420813968,1.338865900164339,1.6005206638831553,2.8924894837622244,2.7368518373992137,0.5728654315982438,0.6745996711705425,2.3331065539234754,2.835599878035382,2.601182893702774,1.912931182772389,1.091392883061106,1.2599210498948732,2.161592332945083,2.718934126781983,1.6386425412012917,1.2599210498948732,1.8566355334451115,0.5698019215305066,1.4580997358267116,1.2385623296301709,1.1696070952851465,0.444,-0.011,Ersan İlyasova,PF,MIL,Ersanİlyasova2011-12,60,41,1655,0.492,0.455,0.535,118.0,103.0,0.577,-1.1,2012
2.802039330655387,7.769462011672504,10.38807805458483,5.05277434720856,7.293633029768679,6.979532046908886,9.01643088996776,0.7741753281255593,5.778996565152129,6.205821794895751,0.9314019015607672,3.6593057100229713,5.61467240800149,6.091199348919784,7.146569498815023,4.7026693754415145,2.802039330655387,5.265637428171437,4.848807585839879,10.800822982552907,2.1757671139171206,2.9083390575954486,1.4094597464129783,2.040827550958674,1.9574338205844317,2.525080871833849,1.6134286460245437,1.7324782106818055,1.0322801154563672,1.5740609166314434,1.7099759466766968,2.0,1.3200061217959123,0.7937005259840998,1.4736125994561546,1.3572088082974532,3.02570504705218,2.6400122435918245,0.7020348951682878,0.59720926198264,1.3200061217959123,2.0487996145182663,1.7435134012651283,2.988847480702055,1.3200061217959123,0.8879040017426006,2.196689235027742,2.9586931167705806,1.5604907507078847,1.21644039911468,1.7651741676630315,0.48488075858398794,1.4422495703074083,1.3924766500838337,1.4094597464129783,0.375,0.0429999999999999,Brandon Jennings,PG,MIL,BrandonJennings2011-12,66,66,2331,0.418,0.332,0.476,106.0,107.0,0.514,-0.3,2012
3.0,5.506878446387352,7.476966369704569,3.756285754221072,5.229321531755983,4.848807585839879,6.502957234256934,0.7459035925891642,4.235823584254893,4.610436292058446,0.918940178441408,2.4101422641752297,4.641588833612778,4.848807585839879,6.144633651371694,2.7589241763811203,0.0,4.687548147653597,3.936497183102173,7.736187676690782,2.024693852005457,2.7501377341482818,1.375068867074141,1.9219973427746713,1.7863159877080566,2.3928025107131377,1.5604907507078847,1.6984992522418105,0.8879040017426006,1.7099759466766968,1.7863159877080566,2.2637023919259014,1.0,0.0,1.7213006207263157,1.4422495703074083,2.8479825673300656,2.4607193789209023,0.6993190657180869,0.6162240147749038,1.1447142425533319,2.2104188991842317,1.8271601368635204,3.3912114430141664,1.0,0.0,2.6352209222742378,2.896468153816889,0.9283177667225558,0.7368062997280773,1.0626585691826111,0.3825862365544778,1.0322801154563672,,0.6694329500821695,0.346,-0.025,J.J. Barea,PG,MIN,J.J.Barea2011-12,41,11,1032,0.4,0.371,0.463,101.0,110.0,0.502,-2.1,2012
2.8438669798515654,6.045943596012513,7.92109939504836,3.361975406798963,4.657009507803835,5.677411370845432,7.343420462049962,0.7730614052515921,3.936497183102173,4.562902635386966,0.8626706236691355,3.3912114430141664,5.517848352762241,5.915481699700716,3.5568933044900626,2.6207413942088964,2.668401648721945,4.308869380063767,4.362070671454838,8.148276449362262,2.1897595699439445,2.8643271579912186,1.21644039911468,1.6868653306034984,2.0567101162059633,2.6542828572755144,1.4260431471424087,1.6509636244473134,1.21644039911468,2.0,2.139974961130159,1.2805791649874942,0.9654893846056297,0.9654893846056297,1.5604907507078847,1.5740609166314434,2.9472251989123093,2.3513346877207573,0.587713065921074,0.5758965220492401,1.5874010519681994,2.581325761348065,2.196689235027742,1.9746808222123668,0.9654893846056297,1.0626585691826111,2.3452900988768355,2.935667334303724,,0.9283177667225558,0.7937005259840998,0.2802039330655387,,,0.0,0.313,-0.063,Michael Beasley,SF,MIN,MichaelBeasley2011-12,47,7,1087,0.445,0.376,0.483,95.0,107.0,0.502,-0.9,2012
2.8844991406148166,4.9596756638423,6.709172852081068,3.2710663101885897,4.762203155904598,4.431047621693634,5.788960372062403,0.7651724731089556,3.1748021039363987,3.4199518933533937,0.9283177667225558,2.4101422641752297,4.396829672158179,4.626065009182741,3.207534329995826,2.9624960684073702,2.154434690031884,2.9624960684073702,3.825862365544778,6.775168952273312,1.866255578408624,2.5198420997897464,1.2385623296301709,1.7863159877080566,1.6631034988407656,2.1757671139171206,1.193483191927337,1.2805791649874942,0.8879040017426006,1.6509636244473134,1.7324782106818055,1.193483191927337,1.1186889420813968,0.7937005259840998,1.1186889420813968,1.4422495703074083,2.5406681855449613,2.11045429449015,0.7100588458797542,0.5091643369659489,1.1696070952851465,2.1326712355058866,1.7758080034852013,1.7651741676630315,1.1186889420813968,0.8879040017426006,1.9574338205844317,2.5092987040930996,0.6694329500821695,0.7937005259840998,0.9283177667225558,0.34482172403827305,,,,0.3976666666666666,0.0736666666666666,Wayne Ellington,SG,MIN,WayneEllington2011-12,51,4,973,0.404,0.324,0.462,100.0,109.0,0.487,-0.2,2012
2.8844991406148166,5.406120175750225,7.349596596552506,3.756285754221072,5.528774813678871,4.7176939803165325,6.109114744289606,0.7725032379779305,2.8844991406148166,3.239611801277483,0.890433656442296,2.8844991406148166,5.348481241239363,5.61467240800149,3.8929964158732604,3.2710663101885897,3.634241185664279,3.9148676411688634,4.862944131094279,7.3248294446343145,1.7651741676630315,2.4043901127973535,1.2385623296301709,1.8069688693211896,1.5466803737720354,2.0,0.9283177667225558,1.0626585691826111,0.9283177667225558,1.7544106429277195,1.8370905500142276,1.2805791649874942,1.0626585691826111,1.193483191927337,1.2805791649874942,1.5874010519681994,2.3986103065798416,2.0,0.7524365203641101,0.4414004962442104,1.21644039911468,2.2637023919259014,1.885203631020986,1.8566355334451115,1.0626585691826111,1.3200061217959123,2.3331065539234754,2.4272360429169444,,1.0,0.8434326653017492,0.2758924176381121,,,0.0,0.323,0.009,Wesley Johnson,SF,MIN,WesleyJohnson2011-12,65,64,1469,0.398,0.314,0.465,93.0,107.0,0.477,0.6,2012
3.1072325059538586,6.231679684369752,8.193212706006458,3.6593057100229713,5.336803297443889,5.778996565152129,7.355762368401102,0.7856828007847997,4.732623491163368,4.9186847344587274,0.962260298998748,2.668401648721945,4.9596756638423,5.2048278633942004,6.316359597656378,3.825862365544778,2.5198420997897464,4.5788569702133275,5.14256318131647,8.61324801478067,1.9219973427746713,2.5302979959052476,1.1186889420813968,1.6509636244473134,1.7863159877080566,2.2701886806493845,1.4580997358267116,1.5182944859378311,0.8434326653017492,1.5326188647871062,1.6005206638831553,1.9486951603746576,1.1696070952851465,0.7937005259840998,1.4094597464129783,1.5874010519681994,2.6590057904691733,2.386966383854674,0.6510830071526433,0.6,1.0626585691826111,1.9831924826807745,1.6509636244473134,2.8844991406148166,1.1696070952851465,0.8879040017426006,2.3928025107131377,2.6109987712176173,1.338865900164339,0.9654893846056297,1.4888055529538273,0.4481404746557165,,,0.8879040017426006,0.311,-0.011,Luke Ridnour,SG,MIN,LukeRidnour2011-12,53,53,1750,0.44,0.322,0.485,109.0,109.0,0.53,0.2,2012
2.9624960684073702,4.140817749422853,5.667051108097064,2.924017738212866,4.657009507803835,3.583047871015946,4.3267487109222245,0.8281635498845706,3.4482172403827303,3.802952460761391,0.9065367701259414,3.6840314986403864,4.687548147653597,5.348481241239363,2.802039330655387,2.6207413942088964,2.668401648721945,3.2710663101885897,4.414004962442103,5.9249921368147405,1.6005206638831553,2.196689235027742,1.1447142425533319,1.8069688693211896,1.3924766500838337,1.6750686836022342,1.338865900164339,1.4736125994561546,1.4260431471424087,1.8171205928321397,2.072351098059261,1.091392883061106,1.0,1.0322801154563672,1.2599210498948732,1.7099759466766968,2.295770424665555,2.024693852005457,0.8217965764877087,0.6709172852081069,1.8370905500142276,2.3513346877207573,2.125317138365222,1.5604907507078847,1.0,1.1447142425533319,2.4384994805366564,2.3020775179631467,0.6694329500821695,0.8434326653017492,0.9654893846056297,0.3659305710022972,,,,0.338,0.09,Anthony Tolliver,SF,MIN,AnthonyTolliver2011-12,51,0,882,0.39,0.248,0.459,101.0,108.0,0.504,0.1,2012
2.924017738212866,4.862944131094279,6.479223602554966,3.332221851645953,4.776856181035017,4.272658681697917,5.462555571281397,0.7824294185879082,3.8485011312768047,4.160167646103808,0.9252130018365484,3.4760266448864496,5.0132979349645845,5.517848352762241,3.4199518933533937,3.1413806523913927,2.571281590658235,3.583047871015946,4.414004962442103,6.868285455319991,1.7324782106818055,2.3083502397536084,1.193483191927337,1.6984992522418105,1.5182944859378311,1.9486951603746576,1.375068867074141,1.4736125994561546,1.2385623296301709,1.7863159877080566,1.966095144983117,1.21644039911468,1.1186889420813968,0.9283177667225558,1.2805791649874942,1.5740609166314434,2.444092388845405,2.154434690031884,0.7374197940162812,0.6423158288562368,1.6005206638831553,2.3083502397536084,2.0165296752181043,1.7651741676630315,1.1186889420813968,1.0322801154563672,2.3633315009350024,2.386966383854674,0.9283177667225558,0.8879040017426006,1.1447142425533319,0.4,,,0.4641588833612779,0.422,0.0829999999999999,Martell Webster,SF,MIN,MartellWebster2011-12,47,26,1140,0.423,0.339,0.491,105.0,108.0,0.533,0.2,2012
2.7144176165949063,5.896368539970366,7.926408444489703,3.332221851645953,5.167649252363622,5.517848352762241,7.113786608980125,0.7758402264320521,5.14256318131647,5.798889997648997,0.8866337510786457,4.254320865115005,6.162240147749038,6.775168952273312,3.361975406798963,3.1072325059538586,3.1413806523913927,4.254320865115005,4.562902635386966,8.353904731876808,1.9486951603746576,2.6255856591963793,1.091392883061106,1.7099759466766968,1.8271601368635204,2.357348357613727,1.6984992522418105,1.9219973427746713,1.4094597464129783,2.040827550958674,2.24401702659183,1.1186889420813968,1.0322801154563672,1.0322801154563672,1.4094597464129783,1.5036945962049748,2.767655007288918,2.3452900988768355,0.651868391517377,0.7318611420045943,1.8171205928321397,2.6400122435918245,2.3020775179631467,1.6509636244473134,1.0322801154563672,1.1696070952851465,2.2701886806493845,2.7457233802771586,0.8434326653017492,1.0626585691826111,1.21644039911468,0.38929964158732605,,,0.0,0.332,0.064,Derrick Williams,PF,MIN,DerrickWilliams2011-12,66,15,1418,0.412,0.268,0.449,100.0,106.0,0.499,-0.7,2012
2.924017738212866,6.588532274527864,8.819447349264111,4.7474593985234,6.5731384514424285,5.635740794544236,7.380322692098104,0.763460672149231,4.657009507803835,5.05277434720856,0.9216950477057542,2.668401648721945,5.348481241239363,5.561297766521235,4.657009507803835,3.634241185664279,1.7099759466766968,4.101565929702347,4.862944131094279,9.205164082515887,1.991631701289913,2.668401648721945,1.4422495703074083,1.991631701289913,1.6984992522418105,2.2306991044756197,1.4094597464129783,1.5326188647871062,0.7937005259840998,1.6134286460245437,1.6868653306034984,1.4094597464129783,1.091392883061106,0.4641588833612779,1.2385623296301709,1.4736125994561546,2.7849533001676674,2.2830512139525267,0.7453039913720836,0.5728654315982438,1.0626585691826111,2.087759478663449,1.7324782106818055,2.072351098059261,1.091392883061106,0.5848035476425733,2.040827550958674,2.6916063060436417,1.2385623296301709,1.0,1.4260431471424087,0.4140817749422853,,,0.7368062997280773,0.357,-0.02,Marco Belinelli,SG,NOH,MarcoBelinelli2011-12,66,55,1966,0.417,0.377,0.495,105.0,109.0,0.525,-0.8,2012
3.0365889718756622,6.431227591379624,8.353904731876808,3.3912114430141664,4.820284528350459,6.100170200393062,7.780490361481424,0.7840594845883629,5.05277434720856,5.289572472694207,0.9553712362070034,2.8438669798515654,5.348481241239363,5.604078661310774,6.5808443652413935,3.1413806523913927,2.080083823051904,4.732623491163368,4.530654896083492,8.879040017426005,2.11045429449015,2.7457233802771586,1.1186889420813968,1.5874010519681994,2.0082988502465087,2.5560665504814426,1.6631034988407656,1.7435134012651283,0.9283177667225558,1.7544106429277195,1.8469147504478334,2.161592332945083,1.0322801154563672,0.6694329500821695,1.5604907507078847,1.4888055529538273,2.9201138380589216,2.615879154109254,0.5768998281229634,0.6333025531362916,1.21644039911468,2.2701886806493845,1.8945364743718192,3.239611801277483,1.0322801154563672,0.7937005259840998,2.4158670891607184,2.8561782457989553,1.4260431471424087,0.9654893846056297,1.5604907507078847,0.4918684734458728,1.3572088082974532,1.1696070952851465,1.1186889420813968,0.404,0.056,Jarrett Jack,PG,NOH,JarrettJack2011-12,45,39,1530,0.456,0.348,0.49,109.0,108.0,0.54,-0.9,2012
2.924017738212866,6.082201995573399,8.056886202875548,3.503398060386724,5.12992784003009,5.667051108097064,7.293633029768679,0.7769462011672504,4.5788569702133275,4.890973246508748,0.9363704915564244,2.8438669798515654,5.313292845913055,5.5720546555426225,7.107193661172559,3.9148676411688634,2.0,5.289572472694207,5.0132979349645845,8.382465312104411,1.9309787692112594,2.5560665504814426,1.1186889420813968,1.6261333316791686,1.7967017791430526,2.3145890545258756,1.4580997358267116,1.5466803737720354,0.8879040017426006,1.6868653306034984,1.7651741676630315,2.250617114677132,1.2385623296301709,0.6694329500821695,1.6750686836022342,1.5874010519681994,2.6590057904691733,2.4215649100038203,0.6366096760416893,0.6073177943751326,1.1696070952851465,2.1757671139171206,1.8171205928321397,3.292729632312839,1.2385623296301709,0.7368062997280773,2.7368518373992137,2.7144176165949063,1.0,1.091392883061106,1.3200061217959123,0.4,,,0.7368062997280773,0.342,0.023,GreivisVÃ¡squez,PG,NOH,GreivisVÃ¡squez2011-12,66,26,1706,0.43,0.319,0.471,101.0,107.0,0.513,-0.9,2012
3.0,7.611662611020244,10.082648376090521,4.081655101917348,5.8771306592107395,7.198404996481965,9.367505120898475,0.7685732843416645,6.656930231641867,7.159598824832771,0.9298623914791201,4.4479601811386305,6.3496042078727974,7.006796120773448,5.848035476425731,3.9578916096804053,2.8844991406148166,5.241482788417793,5.383212612087283,10.75779135902474,2.295770424665555,3.043801799381843,1.2385623296301709,1.7758080034852013,2.168702885250197,2.82728428812555,2.0082988502465087,2.161592332945083,1.338865900164339,1.912931182772389,2.11045429449015,1.7651741676630315,1.193483191927337,0.8879040017426006,1.5874010519681994,1.6261333316791686,3.245951566569593,2.763296488254628,0.5828476683251457,0.7100588458797542,1.7544106429277195,2.514581453799839,2.196689235027742,2.7589241763811203,1.193483191927337,1.0,2.2104188991842317,3.16817410531767,1.5466803737720354,1.375068867074141,1.8370905500142276,0.5428835233189814,1.5604907507078847,1.5326188647871062,1.3924766500838337,0.379,0.0439999999999999,Carmelo Anthony,SF,NYK,CarmeloAnthony2011-12,55,55,1876,0.43,0.335,0.463,106.0,102.0,0.525,-0.2,2012
2.924017738212866,4.546835943776344,6.619105948026228,3.0,4.890973246508748,4.0615481004456795,5.5720546555426225,0.7287361631121843,2.802039330655387,2.9624960684073702,0.945779989272011,2.5198420997897464,3.825862365544778,4.160167646103808,4.254320865115005,3.072316825685847,1.0,3.825862365544778,3.802952460761391,6.188462762136203,1.9486951603746576,2.835599878035382,1.2805791649874942,2.0953791063432945,1.7435134012651283,2.386966383854674,1.193483191927337,1.2599210498948732,1.091392883061106,1.6386425412012917,1.7863159877080566,1.8171205928321397,1.3200061217959123,0.4641588833612779,1.6386425412012917,1.6261333316791686,2.6495430563738203,1.9219973427746713,0.7386437295302746,0.4481404746557165,1.4094597464129783,2.154434690031884,1.8469147504478334,2.69619949977585,1.3200061217959123,0.4641588833612779,2.5039936170122448,2.9004359233715116,,0.9283177667225558,,,,,,0.3807183098591549,0.1497183098591549,Toney Douglas,PG,NYK,ToneyDouglas2011-12,38,9,656,0.324,0.231,0.371,82.0,103.0,0.393,-1.0,2012
3.0365889718756622,5.4401218254147965,6.958943337186094,5.104468722001463,6.557672186169711,3.0365889718756622,3.802952460761391,0.7984344382691074,2.802039330655387,2.9624960684073702,0.945779989272011,2.080083823051904,4.562902635386966,4.7026693754415145,2.2894284851066637,2.5198420997897464,2.080083823051904,2.7589241763811203,3.8929964158732604,7.813389232115572,2.0082988502465087,2.571281590658235,1.885203631020986,2.4215649100038203,1.1186889420813968,1.4094597464129783,1.0322801154563672,1.091392883061106,0.7937005259840998,1.6868653306034984,1.7435134012651283,0.8434326653017492,0.9283177667225558,0.7937005259840998,1.0322801154563672,1.4422495703074083,2.888499838031276,2.514581453799839,0.9424141957174179,0.4254320865115006,1.0,2.217220230966632,1.8069688693211896,1.2599210498948732,0.9283177667225558,0.8879040017426006,1.7863159877080566,2.5302979959052476,1.4260431471424087,0.9654893846056297,1.5740609166314434,0.5656652825822911,1.6631034988407656,1.6005206638831553,1.1696070952851465,0.425,-0.0469999999999999,Steve Novak,PF,NYK,SteveNovak2011-12,54,0,1020,0.478,0.472,0.675,129.0,105.0,0.684,-0.5,2012
2.7589241763811203,5.981424029720885,8.112980254932962,3.634241185664279,5.394690712109591,5.4958646600950125,7.2240451239032595,0.7605904921522784,4.431047621693634,4.776856181035017,0.9275435230216413,3.4760266448864496,5.241482788417793,5.708267473384861,5.473703674798427,4.657009507803835,2.0,4.805895533705332,5.5720546555426225,8.257263269927625,1.866255578408624,2.525080871833849,1.1447142425533319,1.6750686836022342,1.7099759466766968,2.250617114677132,1.375068867074141,1.4888055529538273,1.091392883061106,1.6386425412012917,1.7758080034852013,1.7099759466766968,1.4580997358267116,0.5848035476425733,1.5036945962049748,1.7324782106818055,2.571281590658235,2.2104188991842317,0.6649399761150976,0.5886765316883337,1.4094597464129783,2.147229169018941,1.8469147504478334,2.4986659549227817,1.4580997358267116,0.7368062997280773,2.5198420997897464,2.6304121142856256,,1.3572088082974532,1.338865900164339,0.40816551019173486,,,0.5848035476425733,0.402,0.096,Iman Shumpert,PG,NYK,ImanShumpert2011-12,59,35,1705,0.401,0.306,0.446,96.0,101.0,0.484,1.6,2012
2.9624960684073702,5.484806552432618,7.398636222991409,4.0615481004456795,5.778996565152129,4.610436292058446,5.96273195774369,0.7730614052515921,3.3912114430141664,3.802952460761391,0.8916931116660718,3.072316825685847,4.7474593985234,5.14256318131647,4.379519139887889,3.7797631496846193,1.8171205928321397,3.583047871015946,4.431047621693634,7.582786526875781,2.0645602309127344,2.7849533001676674,1.5326188647871062,2.1757671139171206,1.7324782106818055,2.24401702659183,1.2805791649874942,1.4260431471424087,1.1447142425533319,1.7863159877080566,1.9309787692112594,1.6509636244473134,1.4260431471424087,0.6694329500821695,1.3572088082974532,1.6631034988407656,2.8520862942848173,2.4771246592603413,0.7813389232115573,0.5142563181316471,1.5036945962049748,2.3452900988768355,2.0082988502465087,2.4771246592603413,1.4260431471424087,0.7937005259840998,2.1326712355058866,2.802039330655387,1.0,1.1447142425533319,1.3572088082974532,0.4959675663842301,0.9283177667225558,1.2805791649874942,1.0,0.356,0.009,J.R. Smith,SG,NYK,J.R.Smith2011-12,35,1,967,0.407,0.347,0.49,104.0,100.0,0.508,1.3,2012
2.8438669798515654,8.631182992158438,10.905527034503125,5.104468722001463,7.006796120773448,7.989569740454012,9.840812720675327,0.8118041379299235,7.553688825001928,7.942293073037288,0.950968541305815,3.4199518933533937,7.867612960312844,8.077374240743945,6.135792439661959,4.4479601811386305,4.254320865115005,6.2827613047827855,5.104468722001463,12.276010261921483,2.3513346877207573,2.9738467389284104,1.3924766500838337,1.912931182772389,2.1757671139171206,2.682372592629673,2.0567101162059633,2.168702885250197,0.9283177667225558,2.147229169018941,2.2035754532216254,1.6750686836022342,1.21644039911468,1.1696070952851465,1.7099759466766968,1.3924766500838337,3.3471647504108475,2.970072817692642,0.6423158288562368,0.7281079419705337,1.2385623296301709,2.7323944160944684,2.276638114962505,2.5962470509255517,1.21644039911468,1.300591446851387,2.4101422641752297,3.1514816243220642,2.040827550958674,1.5466803737720354,2.3020775179631467,0.6126925675228417,1.8370905500142276,1.912931182772389,1.7967017791430526,0.416,0.0289999999999999,Kevin Durant,SF,OKC,KevinDurant2011-12,66,66,2546,0.496,0.387,0.547,114.0,101.0,0.61,0.8,2012
2.802039330655387,6.760614301748689,8.568080703126336,4.848807585839879,6.6342874368674964,5.798889997648997,6.958943337186094,0.8334755312898648,6.782422886028333,7.1725809000887955,0.945779989272011,3.1072325059538586,6.055048946511104,6.316359597656378,6.11803317263662,3.9578916096804053,2.46621207433047,5.155136735475772,5.313292845913055,10.14456664396954,2.0165296752181043,2.5560665504814426,1.4422495703074083,1.9746808222123668,1.7324782106818055,2.072351098059261,2.024693852005457,2.139974961130159,0.9283177667225558,1.8069688693211896,1.885203631020986,1.8271601368635204,1.1696070952851465,0.7368062997280773,1.5326188647871062,1.5874010519681994,3.02570504705218,2.763296488254628,0.7741753281255593,0.8372966759705924,1.2385623296301709,2.3020775179631467,1.9486951603746576,2.682372592629673,1.1696070952851465,0.8434326653017492,2.455202052384297,2.7849533001676674,1.9574338205844317,1.21644039911468,2.1029437174614203,0.6126925675228417,1.6005206638831553,1.6261333316791686,1.4580997358267116,0.368,-0.022,James Harden,SG,OKC,JamesHarden2011-12,62,2,1946,0.491,0.39,0.582,125.0,105.0,0.66,0.2,2012
2.8438669798515654,8.329954185503958,10.817940004823598,3.9578916096804053,5.808785733563703,8.020779314116801,10.228091217696713,0.7840594845883629,6.979532046908886,7.447034238345107,0.9371302245400626,4.5788569702133275,5.896368539970366,6.701759395378069,7.126935967201602,4.820284528350459,2.7589241763811203,6.205821794895751,5.277632087904077,11.592821559466927,2.339214190570293,3.0365889718756622,1.1186889420813968,1.6261333316791686,2.250617114677132,2.8724299653959897,1.9574338205844317,2.087759478663449,1.2805791649874942,1.6509636244473134,1.885203631020986,2.0,1.3572088082974532,0.7937005259840998,1.7435134012651283,1.4888055529538273,3.255415035763216,2.83973944577827,0.5371685354944833,0.6882388750477948,1.7099759466766968,2.11045429449015,1.9486951603746576,3.1003121433866836,1.3572088082974532,0.8879040017426006,2.4215649100038203,3.1977849253885173,1.7651741676630315,1.338865900164339,1.991631701289913,0.5462555571281398,1.5466803737720354,1.4422495703074083,1.4422495703074083,0.323,0.007,Russell Westbrook,PG,OKC,RussellWestbrook2011-12,66,66,2331,0.457,0.316,0.481,108.0,105.0,0.538,-0.7,2012
